"area(mm2)","perimetro(mm)","Umbral.Otsu","1.pix(mm)","area.umbral(mm2)","per.umbral(mm)","int.max","area.min(mm2)","per.min(mm)","pixsd"
8.4859045349592,11.6032890947905,203.431100016788,0.01478341,0.64,2.4,255,7.8921089480204,11.2236327817428,0.000230982388660756
8.55146580503701,11.9010585439917,NA,NA,NA,NA,NA,NA,NA,NA
8.64019154485973,11.6067705584588,NA,NA,NA,NA,NA,NA,NA,NA
8.73897666165748,11.7313415860624,NA,NA,NA,NA,NA,NA,NA,NA
9.01511118840688,12.0347993412253,NA,NA,NA,NA,NA,NA,NA,NA
9.14328833581619,12.1127386309441,NA,NA,NA,NA,NA,NA,NA,NA
9.9586884563271,12.6347956623051,NA,NA,NA,NA,NA,NA,NA,NA
8.56042632269736,11.5826371201454,NA,NA,NA,NA,NA,NA,NA,NA
8.02935523270366,11.2236327817428,NA,NA,NA,NA,NA,NA,NA,NA
8.10027772670712,11.2896856109887,NA,NA,NA,NA,NA,NA,NA,NA
9.39364584549651,12.022042514835,NA,NA,NA,NA,NA,NA,NA,NA
8.60861358547461,11.8421798282667,NA,NA,NA,NA,NA,NA,NA,NA
7.8921089480204,11.2666774628673,NA,NA,NA,NA,NA,NA,NA,NA
8.60992575406462,11.9545038780302,NA,NA,NA,NA,NA,NA,NA,NA
8.34340564596392,11.7448194471868,NA,NA,NA,NA,NA,NA,NA,NA
